sku_id;article;sku_name;category;brand;supplier;collection;gender;season;color;size;cost_price;retail_price;commission_percent;logistics_cost;storage_cost;weight_g
1140;ДЕТ-001140;Комбинезон демисезонный синий;Комбинезоны;ДетиНеВыносят;ООО Текстиль Плюс;Sport;Унисекс;Весна;Синий;122;2157;7300.0;10;148;37;802
1141;ДЕТ-001141;Куртка зимняя красный;Куртки;ДетиПоносят;Fashion Group;Basic;Унисекс;Зима;Красный;116;2595;7060.0;20;240;17;613
1142;ДЕТ-001142;Пижама с принтом черный;Пижамы;ДетиНеВыносят;ООО Текстиль Плюс;Premium;Девочки;Осень;Черный;128;1515;4130.0;18;117;7;451
1143;ДЕТ-001143;Пижама хлопковая белый;Пижамы;ДетиПоносят;ООО Детский Мир;New;Унисекс;Зима;Белый;128;2523;7020.0;18;217;26;432
1144;ДЕТ-001144;Куртка зимняя зеленый;Куртки;ДетиНосят;ООО Текстиль Плюс;New;Мальчики;Лето;Зеленый;80;1366;3170.0;12;233;28;1171
1145;ДЕТ-001145;Пижама хлопковая розовый;Пижамы;ДетиНосят;Fashion Group;New;Девочки;Весна;Розовый;134;1732;4590.0;20;145;5;823
1146;ДЕТ-001146;Футболка базовая зеленый;Футболки;ДетиНеВыносят;Happy Textile;Basic;Девочки;Зима;Зеленый;98;2252;7800.0;20;71;40;307
1147;ДЕТ-001147;Брюки спортивные розовый;Штаны;ДетиНосят;Happy Textile;Sport;Девочки;Осень;Розовый;134;3425;8230.0;12;171;10;1046
1148;ДЕТ-001148;Пижама с принтом красный;Пижамы;ДетиНеВыносят;Fashion Group;Sport;Унисекс;Весна;Красный;134;2727;8020.0;20;69;36;444
1149;ДЕТ-001149;Комбинезон демисезонный черный;Комбинезоны;ДетиНеВыносят;Happy Textile;New;Мальчики;Зима;Черный;86;2295;6620.0;18;208;13;604
1150;ДЕТ-001150;Футболка оверсайз черный;Футболки;ДетиНосят;Happy Textile;New;Мальчики;Весна;Черный;86;835;2650.0;18;90;27;412
1151;ДЕТ-001151;Комбинезон хлопковый розовый;Комбинезоны;ДетиНеВыносят;ООО Детский Мир;Casual;Унисекс;Лето;Розовый;122;2865;6940.0;12;91;17;909
1152;ДЕТ-001152;Пижама хлопковая синий;Пижамы;ДетиНеВыносят;Fashion Group;Premium;Девочки;Зима;Синий;140;813;2580.0;20;236;5;1152
1153;ДЕТ-001153;Футболка базовая красный;Футболки;ДетиНосят;Happy Textile;Sport;Унисекс;Весна;Красный;134;2962;8310.0;18;243;16;816
1154;ДЕТ-001154;Куртка демисезонная серый;Куртки;ДетиНеВыносят;Kids Factory;Casual;Девочки;Лето;Серый;110;1042;3450.0;10;196;12;332
1155;ДЕТ-001155;Пижама с принтом серый;Пижамы;ДетиНосят;ООО Детский Мир;Basic;Девочки;Осень;Серый;92;1105;2470.0;12;236;26;837
1156;ДЕТ-001156;Брюки спортивные белый;Штаны;ДетиНосят;ООО Текстиль Плюс;Sport;Унисекс;Весна;Белый;110;3152;7780.0;12;104;22;264
1157;ДЕТ-001157;Джоггеры серый;Штаны;ДетиНеВыносят;Happy Textile;Casual;Унисекс;Зима;Серый;92;851;1950.0;12;128;7;284
1158;ДЕТ-001158;Брюки спортивные красный;Штаны;ДетиНеВыносят;Fashion Group;Sport;Мальчики;Весна;Красный;92;1906;5590.0;12;133;20;815
1159;ДЕТ-001159;Куртка демисезонная розовый;Куртки;ДетиНеВыносят;Fashion Group;Casual;Девочки;Зима;Розовый;92;482;1470.0;12;243;21;956
1160;ДЕТ-001160;Худи утепленное синий;Худи;ДетиПоносят;Happy Textile;Sport;Девочки;Осень;Синий;122;818;2010.0;10;227;11;1069
1161;ДЕТ-001161;Футболка оверсайз бежевый;Футболки;ДетиНеВыносят;Fashion Group;Sport;Девочки;Весна;Бежевый;110;2715;6320.0;15;197;25;551
1162;ДЕТ-001162;Куртка зимняя зеленый;Куртки;ДетиНеВыносят;Happy Textile;Casual;Девочки;Весна;Зеленый;134;706;2260.0;18;234;21;688
1163;ДЕТ-001163;Комбинезон хлопковый черный;Комбинезоны;ДетиНеВыносят;Kids Factory;Sport;Мальчики;Осень;Черный;98;332;950.0;12;53;6;922
1164;ДЕТ-001164;Худи на молнии бежевый;Худи;ДетиПоносят;Kids Factory;Casual;Девочки;Весна;Бежевый;110;1702;5350.0;12;231;37;262
1165;ДЕТ-001165;Куртка мембранная белый;Куртки;ДетиНеВыносят;Happy Textile;New;Мальчики;Лето;Белый;92;1155;3360.0;15;93;14;1014
1166;ДЕТ-001166;Худи оверсайз белый;Худи;ДетиНосят;ООО Текстиль Плюс;Premium;Мальчики;Весна;Белый;86;3999;11520.0;15;215;11;331
1167;ДЕТ-001167;Комбинезон утепленный красный;Комбинезоны;ДетиНеВыносят;Happy Textile;Premium;Девочки;Зима;Красный;98;2567;8270.0;15;146;15;747
1168;ДЕТ-001168;Худи оверсайз белый;Худи;ДетиНосят;Kids Factory;Sport;Девочки;Зима;Белый;110;684;2070.0;20;137;40;1007
1169;ДЕТ-001169;Футболка хлопковая розовый;Футболки;ДетиПоносят;ООО Детский Мир;Sport;Мальчики;Зима;Розовый;104;3486;8410.0;12;143;20;1002
1170;ДЕТ-001170;Футболка хлопковая черный;Футболки;ДетиПоносят;Kids Factory;Premium;Унисекс;Лето;Черный;80;440;1400.0;10;222;29;470
1171;ДЕТ-001171;Пижама хлопковая розовый;Пижамы;ДетиНеВыносят;Kids Factory;New;Мальчики;Весна;Розовый;128;2619;8790.0;18;180;25;308
1172;ДЕТ-001172;Пижама с принтом белый;Пижамы;ДетиНосят;Fashion Group;Basic;Мальчики;Зима;Белый;92;3200;9570.0;15;245;29;794
1173;ДЕТ-001173;Комбинезон утепленный черный;Комбинезоны;ДетиНеВыносят;Kids Factory;Sport;Мальчики;Осень;Черный;140;2060;5070.0;12;62;23;736
1174;ДЕТ-001174;Комбинезон утепленный синий;Комбинезоны;ДетиНеВыносят;ООО Текстиль Плюс;Basic;Мальчики;Весна;Синий;92;1112;2920.0;20;67;33;507
1175;ДЕТ-001175;Штаны утепленные серый;Штаны;ДетиНеВыносят;ООО Текстиль Плюс;Premium;Унисекс;Осень;Серый;80;2940;9310.0;10;142;35;1187
1176;ДЕТ-001176;Футболка хлопковая серый;Футболки;ДетиПоносят;Kids Factory;New;Унисекс;Лето;Серый;134;3652;10290.0;12;56;37;721
1177;ДЕТ-001177;Пижама с принтом синий;Пижамы;ДетиНеВыносят;ООО Текстиль Плюс;New;Унисекс;Лето;Синий;134;3863;9110.0;18;152;7;947
1178;ДЕТ-001178;Куртка мембранная бежевый;Куртки;ДетиНосят;Happy Textile;Basic;Девочки;Лето;Бежевый;98;2912;6590.0;15;58;16;877
1179;ДЕТ-001179;Пижама хлопковая розовый;Пижамы;ДетиНеВыносят;ООО Текстиль Плюс;Basic;Мальчики;Весна;Розовый;80;1121;3770.0;20;141;35;194
1180;ДЕТ-001180;Пижама с принтом белый;Пижамы;ДетиНосят;Kids Factory;New;Девочки;Зима;Белый;86;1992;5440.0;18;214;35;507
1181;ДЕТ-001181;Комбинезон утепленный черный;Комбинезоны;ДетиНеВыносят;Happy Textile;Premium;Мальчики;Осень;Черный;116;2956;7070.0;12;190;29;983
1182;ДЕТ-001182;Комбинезон утепленный черный;Комбинезоны;ДетиНеВыносят;ООО Детский Мир;Premium;Мальчики;Осень;Черный;98;372;890.0;15;83;35;811
1183;ДЕТ-001183;Пижама с принтом розовый;Пижамы;ДетиПоносят;ООО Детский Мир;Casual;Мальчики;Зима;Розовый;110;444;1320.0;12;104;35;576
1184;ДЕТ-001184;Брюки спортивные белый;Штаны;ДетиНеВыносят;Fashion Group;Sport;Унисекс;Весна;Белый;98;694;2250.0;15;230;25;361
1185;ДЕТ-001185;Комбинезон демисезонный бежевый;Комбинезоны;ДетиНеВыносят;Kids Factory;Premium;Унисекс;Лето;Бежевый;128;3678;10810.0;12;197;30;635
1186;ДЕТ-001186;Куртка зимняя белый;Куртки;ДетиНосят;ООО Текстиль Плюс;New;Мальчики;Зима;Белый;122;2459;5500.0;20;119;26;1141
1187;ДЕТ-001187;Худи на молнии красный;Худи;ДетиПоносят;Kids Factory;Casual;Девочки;Весна;Красный;98;811;1860.0;12;177;39;918
1188;ДЕТ-001188;Футболка базовая серый;Футболки;ДетиНосят;Happy Textile;Basic;Мальчики;Осень;Серый;104;2096;5910.0;12;148;5;544
1189;ДЕТ-001189;Комбинезон утепленный синий;Комбинезоны;ДетиНосят;Fashion Group;Basic;Мальчики;Лето;Синий;122;3507;11870.0;20;156;9;1155
1190;ДЕТ-001190;Джоггеры бежевый;Штаны;ДетиПоносят;Kids Factory;New;Девочки;Зима;Бежевый;122;2865;7900.0;10;224;39;538
1191;ДЕТ-001191;Штаны утепленные синий;Штаны;ДетиНосят;Kids Factory;Sport;Мальчики;Лето;Синий;80;622;1870.0;10;60;31;801
1192;ДЕТ-001192;Куртка зимняя розовый;Куртки;ДетиНеВыносят;ООО Детский Мир;Casual;Унисекс;Осень;Розовый;80;3940;12850.0;20;248;17;337
1193;ДЕТ-001193;Худи на молнии розовый;Худи;ДетиНеВыносят;ООО Текстиль Плюс;Premium;Унисекс;Зима;Розовый;110;2478;8560.0;20;101;32;998
1194;ДЕТ-001194;Худи утепленное зеленый;Худи;ДетиНосят;ООО Детский Мир;New;Мальчики;Осень;Зеленый;98;3010;8110.0;20;157;19;1182
1195;ДЕТ-001195;Пижама с принтом зеленый;Пижамы;ДетиПоносят;ООО Текстиль Плюс;New;Мальчики;Лето;Зеленый;110;984;2850.0;10;86;38;944
1196;ДЕТ-001196;Джоггеры красный;Штаны;ДетиПоносят;Kids Factory;Casual;Мальчики;Лето;Красный;116;3992;9340.0;20;159;20;823
1197;ДЕТ-001197;Джоггеры черный;Штаны;ДетиНосят;Kids Factory;Basic;Девочки;Весна;Черный;122;1746;4870.0;12;134;11;618
1198;ДЕТ-001198;Комбинезон хлопковый черный;Комбинезоны;ДетиНосят;Kids Factory;Sport;Унисекс;Зима;Черный;104;658;2080.0;12;125;38;181
1199;ДЕТ-001199;Штаны утепленные бежевый;Штаны;ДетиНеВыносят;ООО Текстиль Плюс;New;Мальчики;Лето;Бежевый;92;1759;5450.0;15;146;25;691
1200;ДЕТ-001200;Брюки спортивные черный;Штаны;ДетиНеВыносят;Happy Textile;New;Унисекс;Зима;Черный;128;2071;4900.0;15;194;15;764
1201;ДЕТ-001201;Куртка демисезонная красный;Куртки;ДетиНеВыносят;Happy Textile;Sport;Девочки;Зима;Красный;134;2213;6910.0;18;232;32;382
1202;ДЕТ-001202;Худи оверсайз розовый;Худи;ДетиНосят;ООО Текстиль Плюс;Sport;Мальчики;Зима;Розовый;80;2500;7170.0;18;127;26;1054
1203;ДЕТ-001203;Комбинезон утепленный зеленый;Комбинезоны;ДетиПоносят;ООО Детский Мир;Premium;Унисекс;Весна;Зеленый;128;2892;7170.0;15;136;20;898
